Freq.,Free Freq.,Size,Surface Form,Establishment turn,Spanning,Priming,First Speaker,Turns,Span Lists,Dialogue id,Speakers,Experiment
2,0,2,thing .,77,1,2,B,"76,77","[[76, 77]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,2,to death,35,3,1,B,"32,35","[[32, 35]]",2717,"B,M",Finetune DialoGPT - Normal
10,0,1,the,5,73,1,B,"2,5,10,11,12,13,58,59,70,75","[[2, 5], [10, 11, 12, 13], [12, 13], [58, 59], [70, 75]]",2717,"B,M",Finetune DialoGPT - Normal
10,2,1,know,5,33,1,B,"2,5,7,14,19,22,25,32,34,35","[[2, 5, 7], [14, 19], [22, 25], [32, 34, 35], [34, 35]]",2717,"B,M",Finetune DialoGPT - Normal
3,1,1,so,25,5,1,B,"20,22,25","[[20, 22, 25], [22, 25]]",2717,"B,M",Finetune DialoGPT - Normal
6,2,1,well,35,41,5,B,"32,34,35,70,71,73","[[32, 34, 35], [34, 35], [70, 71, 73]]",2717,"B,M",Finetune DialoGPT - Normal
4,0,1,was,11,19,2,B,"10,11,26,29","[[10, 11], [26, 29]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,in,5,3,1,B,"2,5","[[2, 5]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,people,5,3,1,B,"2,5","[[2, 5]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,them,7,5,1,B,"2,7","[[2, 7]]",2717,"B,M",Finetune DialoGPT - Normal
4,0,1,death,5,33,1,B,"2,5,32,35","[[2, 5], [32, 35]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,on,5,3,1,B,"2,5","[[2, 5]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,that's,35,1,1,B,"34,35","[[34, 35]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,been,13,1,1,B,"12,13","[[12, 13]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,one,75,5,1,B,"70,75","[[70, 75]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,thing,77,1,3,B,"76,77","[[76, 77]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,1,happen,75,5,1,B,"70,75","[[70, 75]]",2717,"B,M",Finetune DialoGPT - Normal
2,0,3,", yeah .",73,3,1,B,"70,73","[[70, 73]]",2729,"B,M",Finetune DialoGPT - Normal
4,0,2,", you",35,91,1,B,"30,35,120,121","[[30, 35], [120, 121]]",2729,"B,M",Finetune DialoGPT - Normal
8,0,2,uh-huh .,41,67,3,B,"40,41,68,71,90,95,106,107","[[40, 41], [68, 71], [90, 95], [106, 107]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,2,"oh ,",75,5,2,B,"70,75","[[70, 75]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,2,", i",35,5,1,B,"30,35","[[30, 35]]",2729,"B,M",Finetune DialoGPT - Normal
6,0,1,you,35,91,1,B,"30,35,46,47,120,121","[[30, 35], [46, 47], [120, 121]]",2729,"B,M",Finetune DialoGPT - Normal
5,1,1,just,45,49,2,B,"44,45,88,91,93","[[44, 45], [88, 91, 93]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,75,5,1,B,"70,75","[[70, 75]]",2729,"B,M",Finetune DialoGPT - Normal
3,1,1,that,89,5,1,B,"88,89,93","[[88, 89, 93]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,1,had,97,1,1,B,"96,97","[[96, 97]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,1,my,61,1,1,B,"60,61","[[60, 61]]",2729,"B,M",Finetune DialoGPT - Normal
3,1,1,on,91,5,1,B,"88,91,93","[[88, 91, 93]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,1,can,121,1,1,B,"120,121","[[120, 121]]",2729,"B,M",Finetune DialoGPT - Normal
2,0,1,them,121,1,1,B,"120,121","[[120, 121]]",2729,"B,M",Finetune DialoGPT - Normal
6,0,2,", i",3,33,1,B,"0,3,8,11,28,33","[[0, 3], [8, 11], [28, 33]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,2,", you",11,3,2,B,"8,11","[[8, 11]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,2,think that,11,3,2,B,"8,11","[[8, 11]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,2,go through,43,5,2,B,"38,43","[[38, 43]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,2,been called,17,1,1,B,"16,17","[[16, 17]]",2749,"B,M",Finetune DialoGPT - Normal
11,1,1,i,1,33,1,B,"0,1,3,4,7,8,11,18,19,28,33","[[0, 1, 3], [4, 7], [8, 11], [18, 19], [28, 33]]",2749,"B,M",Finetune DialoGPT - Normal
4,0,1,you,11,35,2,B,"8,11,38,43","[[8, 11], [38, 43]]",2749,"B,M",Finetune DialoGPT - Normal
4,0,1,that,3,11,1,B,"0,3,8,11","[[0, 3], [8, 11]]",2749,"B,M",Finetune DialoGPT - Normal
4,0,1,don't,3,7,1,B,"0,3,4,7","[[0, 3], [4, 7]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,be,51,5,1,B,"46,51","[[46, 51]]",2749,"B,M",Finetune DialoGPT - Normal
3,1,1,it,51,5,1,B,"46,48,51","[[46, 48, 51], [48, 51]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,of,43,5,1,B,"38,43","[[38, 43]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,on,7,3,1,B,"4,7","[[4, 7]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,right,37,3,3,B,"34,37","[[34, 37]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,should,3,3,1,B,"0,3","[[0, 3]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,would,51,3,2,B,"48,51","[[48, 51]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,been,17,1,2,B,"16,17","[[16, 17]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,called,17,1,1,B,"16,17","[[16, 17]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,never,17,1,2,B,"16,17","[[16, 17]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,with,19,1,1,B,"18,19","[[18, 19]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,system,19,1,1,B,"18,19","[[18, 19]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,1,who,43,5,1,B,"38,43","[[38, 43]]",2749,"B,M",Finetune DialoGPT - Normal
2,0,3,"if , if",11,1,1,B,"10,11","[[10, 11]]",2754,"B,M",Finetune DialoGPT - Normal
9,1,2,", uh",1,99,1,B,"0,1,3,60,65,70,73,94,99","[[0, 1, 3], [60, 65], [70, 73], [94, 99]]",2754,"B,M",Finetune DialoGPT - Normal
6,0,2,yeah .,27,67,1,B,"22,27,32,37,84,89","[[22, 27], [32, 37], [84, 89]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,"oh ,",89,3,1,B,"86,89","[[86, 89]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,to get,63,5,2,B,"58,63","[[58, 63]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,okay .,87,1,3,B,"86,87","[[86, 87]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,"right ,",7,1,1,B,"6,7","[[6, 7]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,", if",11,1,1,B,"10,11","[[10, 11]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,", well",91,1,1,B,"90,91","[[90, 91]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,"get ,",47,3,1,B,"44,47","[[44, 47]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,"jury ,",17,3,1,B,"14,17","[[14, 17]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,the evidence,13,3,1,B,"10,13","[[10, 13]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,to go,105,3,1,B,"102,105","[[102, 105]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,we don't,21,1,1,B,"20,21","[[20, 21]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,we have,105,3,1,B,"102,105","[[102, 105]]",2754,"B,M",Finetune DialoGPT - Normal
10,2,1,you,17,85,1,B,"14,17,58,60,63,70,73,94,96,99","[[14, 17], [58, 60, 63], [60, 63], [70, 73], [94, 96, 99], [96, 99]]",2754,"B,M",Finetune DialoGPT - Normal
5,1,1,and,63,39,1,B,"60,63,65,94,99","[[60, 63, 65], [94, 99]]",2754,"B,M",Finetune DialoGPT - Normal
4,0,1,get,47,19,3,B,"44,47,58,63","[[44, 47], [58, 63]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,it,3,3,1,B,"0,3","[[0, 3]]",2754,"B,M",Finetune DialoGPT - Normal
7,3,1,we,21,87,2,B,"18,20,21,23,102,104,105","[[18, 20, 21, 23], [20, 21, 23], [102, 104, 105], [104, 105]]",2754,"B,M",Finetune DialoGPT - Normal
5,1,1,oh,79,13,1,B,"76,79,81,86,89","[[76, 79, 81], [86, 89]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,they're,63,5,4,B,"58,63","[[58, 63]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,about,19,3,2,B,"16,19","[[16, 19]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,if,11,1,1,B,"10,11","[[10, 11]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,more,19,3,1,B,"16,19","[[16, 19]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,way,105,3,3,B,"102,105","[[102, 105]]",2754,"B,M",Finetune DialoGPT - Normal
3,1,1,um,67,3,2,B,"64,66,67","[[64, 66, 67]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,would,19,5,1,B,"14,19","[[14, 19]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,by,17,3,1,B,"14,17","[[14, 17]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,jury,17,3,1,B,"14,17","[[14, 17]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,1,wasn't,11,1,1,B,"10,11","[[10, 11]]",2754,"B,M",Finetune DialoGPT - Normal
2,0,2,", uh",27,3,1,B,"24,27","[[24, 27]]",2770,"B,M",Finetune DialoGPT - Normal
2,0,1,uh,27,3,1,B,"24,27","[[24, 27]]",2770,"B,M",Finetune DialoGPT - Normal
2,0,1,so,17,5,1,B,"12,17","[[12, 17]]",2770,"B,M",Finetune DialoGPT - Normal
2,0,1,go,17,5,1,B,"12,17","[[12, 17]]",2770,"B,M",Finetune DialoGPT - Normal
2,0,1,my,17,5,1,B,"12,17","[[12, 17]]",2770,"B,M",Finetune DialoGPT - Normal
7,1,2,"uh ,",5,31,1,B,"2,5,6,7,28,31,33","[[2, 5, 6, 7], [6, 7], [28, 31, 33]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,i think,87,5,2,B,"82,87","[[82, 87]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,and i,77,5,1,B,"72,77","[[72, 77]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,you know,33,5,1,B,"28,33","[[28, 33]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,to do,57,5,2,B,"52,57","[[52, 57]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,well i,47,3,2,B,"44,47","[[44, 47]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,. well,89,5,1,B,"84,89","[[84, 89]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,a liberal,33,1,1,B,"32,33","[[32, 33]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,burning the,37,1,1,B,"36,37","[[36, 37]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,2,uh you,33,5,1,B,"28,33","[[28, 33]]",2780,"B,M",Finetune DialoGPT - Normal
12,2,1,to,23,61,2,B,"18,23,42,44,47,52,57,72,74,77,78,79","[[18, 23], [42, 44, 47], [44, 47], [52, 57], [72, 74, 77], [74, 77, 78, 79], [78, 79]]",2780,"B,M",Finetune DialoGPT - Normal
11,3,1,the,23,29,2,B,"18,20,23,26,28,31,33,36,37,46,47","[[18, 20, 23], [20, 23], [26, 28, 31], [28, 31, 33], [36, 37], [46, 47]]",2780,"B,M",Finetune DialoGPT - Normal
8,0,1,you,31,17,1,B,"28,31,32,33,34,39,42,45","[[28, 31, 32, 33], [32, 33], [34, 39], [42, 45]]",2780,"B,M",Finetune DialoGPT - Normal
10,2,1,and,5,77,1,B,"2,5,28,31,48,51,72,74,77,79","[[2, 5], [28, 31], [48, 51], [72, 74, 77], [74, 77, 79]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,think,87,5,2,B,"82,87","[[82, 87]]",2780,"B,M",Finetune DialoGPT - Normal
10,2,1,well,33,57,5,B,"32,33,34,37,44,47,82,84,85,89","[[32, 33, 34, 37], [34, 37], [44, 47], [82, 84, 85], [84, 85, 89]]",2780,"B,M",Finetune DialoGPT - Normal
4,0,1,it's,47,39,2,B,"42,47,78,81","[[42, 47], [78, 81]]",2780,"B,M",Finetune DialoGPT - Normal
5,1,1,is,31,9,1,B,"28,31,33,36,37","[[28, 31, 33], [36, 37]]",2780,"B,M",Finetune DialoGPT - Normal
4,0,1,have,31,19,1,B,"28,31,42,47","[[28, 31], [42, 47]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,with,47,5,1,B,"42,47","[[42, 47]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,what,45,3,2,B,"42,45","[[42, 45]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,me,89,5,2,B,"84,89","[[84, 89]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,flag,37,1,1,B,"36,37","[[36, 37]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,burning,37,1,1,B,"36,37","[[36, 37]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,gun,5,3,1,B,"2,5","[[2, 5]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,1,liberal,33,1,2,B,"32,33","[[32, 33]]",2780,"B,M",Finetune DialoGPT - Normal
2,0,3,"but , um",51,5,1,B,"46,51","[[46, 51]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,3,"uh , i",45,5,1,B,"40,45","[[40, 45]]",2782,"B,M",Finetune DialoGPT - Normal
3,1,2,yeah .,73,5,4,B,"68,70,73","[[68, 70, 73]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,2,a lot,55,1,3,B,"54,55","[[54, 55]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,2,have a,27,3,1,B,"24,27","[[24, 27]]",2782,"B,M",Finetune DialoGPT - Normal
4,0,2,"well ,",55,29,2,B,"52,55,80,81","[[52, 55], [80, 81]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,2,a good,65,1,1,B,"64,65","[[64, 65]]",2782,"B,M",Finetune DialoGPT - Normal
3,1,2,it's just,75,5,1,B,"72,75,77","[[72, 75, 77]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,2,", a",55,1,1,B,"54,55","[[54, 55]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,2,"with ,",55,3,1,B,"52,55","[[52, 55]]",2782,"B,M",Finetune DialoGPT - Normal
6,2,1,yeah,67,11,4,B,"62,67,68,70,72,73","[[62, 67], [68, 70, 72, 73], [70, 72, 73], [72, 73]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,good,65,1,2,B,"64,65","[[64, 65]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,is,49,3,2,B,"46,49","[[46, 49]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,more,49,3,3,B,"46,49","[[46, 49]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,budgeting,49,3,1,B,"46,49","[[46, 49]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,computer,25,1,1,B,"24,25","[[24, 25]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,own,25,1,1,B,"24,25","[[24, 25]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,1,program,27,3,1,B,"24,27","[[24, 27]]",2782,"B,M",Finetune DialoGPT - Normal
2,0,3,what do you,43,1,1,B,"42,43","[[42, 43]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,2,"uh ,",135,5,1,B,"130,132,135","[[130, 132, 135]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,2,right .,47,3,1,B,"44,47","[[44, 47]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,2,"know ,",135,3,1,B,"132,134,135","[[132, 134, 135]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,2,and i,137,5,1,B,"132,136,137","[[132, 136, 137]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,2,do you,43,1,1,B,"42,43","[[42, 43]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,2,"yeah ,",93,3,2,B,"90,93","[[90, 93]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,2,have been,55,1,1,B,"54,55","[[54, 55]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,2,"in ,",117,3,1,B,"114,117","[[114, 117]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,1,uh,135,5,1,B,"130,132,135","[[130, 132, 135]]",2836,"B,M",Finetune DialoGPT - Normal
6,2,1,and,87,55,1,B,"82,87,132,134,136,137","[[82, 87], [132, 134, 136, 137]]",2836,"B,M",Finetune DialoGPT - Normal
4,0,1,to,55,63,1,B,"54,55,114,117","[[54, 55], [114, 117]]",2836,"B,M",Finetune DialoGPT - Normal
6,0,1,you,43,57,1,B,"42,43,80,85,94,99","[[42, 43], [80, 85], [94, 99]]",2836,"B,M",Finetune DialoGPT - Normal
8,0,1,the,87,55,2,B,"82,87,94,99,112,117,132,137","[[82, 87], [94, 99], [112, 117], [132, 137]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,1,know,135,3,1,B,"132,134,135","[[132, 134, 135]]",2836,"B,M",Finetune DialoGPT - Normal
6,0,1,right,47,71,1,B,"44,47,76,81,112,115","[[44, 47], [76, 81], [112, 115]]",2836,"B,M",Finetune DialoGPT - Normal
9,1,1,think,43,95,1,B,"42,43,112,117,130,132,135,136,137","[[42, 43], [112, 117], [130, 132, 135], [132, 135, 136, 137]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,in,117,3,5,B,"114,117","[[114, 117]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,about,9,3,2,B,"6,9","[[6, 9]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,do,43,1,1,B,"42,43","[[42, 43]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,they're,35,3,1,B,"32,35","[[32, 35]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,like,135,5,1,B,"130,135","[[130, 135]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,this,85,5,2,B,"80,85","[[80, 85]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,been,55,1,1,B,"54,55","[[54, 55]]",2836,"B,M",Finetune DialoGPT - Normal
3,1,1,did,75,3,2,B,"72,74,75","[[72, 74, 75]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,miles,9,3,1,B,"6,9","[[6, 9]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,1,pay,87,5,1,B,"82,87","[[82, 87]]",2836,"B,M",Finetune DialoGPT - Normal
2,0,3,"i , i",11,1,2,B,"10,11","[[10, 11]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,3,"i think ,",109,1,1,B,"108,109","[[108, 109]]",2879,"B,M",Finetune DialoGPT - Normal
14,2,2,", uh",9,93,2,B,"6,9,14,16,18,19,24,27,40,45,80,85,96,99","[[6, 9], [14, 16, 18, 19], [16, 18, 19], [18, 19], [24, 27], [40, 45], [80, 85], [96, 99]]",2879,"B,M",Finetune DialoGPT - Normal
6,2,2,"uh ,",7,73,2,B,"2,6,7,70,72,75","[[2, 6, 7], [6, 7], [70, 72, 75], [72, 75]]",2879,"B,M",Finetune DialoGPT - Normal
13,3,2,", i",1,109,1,B,"0,1,5,6,10,11,80,83,96,97,101,106,109","[[0, 1, 5], [6, 10, 11], [10, 11], [80, 83], [96, 97, 101], [106, 109]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,2,", you",29,5,4,B,"24,29","[[24, 29]]",2879,"B,M",Finetune DialoGPT - Normal
4,0,2,"yeah ,",5,97,1,B,"0,5,94,97","[[0, 5], [94, 97]]",2879,"B,M",Finetune DialoGPT - Normal
4,0,2,"oh ,",23,93,1,B,"20,23,110,113","[[20, 23], [110, 113]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,2,it .,101,5,1,B,"96,101","[[96, 101]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,2,new york,1,1,1,B,"0,1","[[0, 1]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,2,be the,29,5,1,B,"24,29","[[24, 29]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,2,", right",7,1,1,B,"6,7","[[6, 7]]",2879,"B,M",Finetune DialoGPT - Normal
19,5,1,and,9,95,3,B,"4,6,9,22,24,27,29,40,45,50,53,55,74,77,79,86,91,96,99","[[4, 6, 9], [6, 9], [22, 24, 27], [24, 27, 29], [40, 45], [50, 53, 55], [74, 77, 79], [86, 91], [96, 99]]",2879,"B,M",Finetune DialoGPT - Normal
16,4,1,i,1,109,1,B,"0,1,5,6,10,11,72,75,80,83,96,97,101,106,108,109","[[0, 1, 5], [6, 10, 11], [10, 11], [72, 75], [80, 83], [96, 97, 101], [106, 108, 109], [108, 109]]",2879,"B,M",Finetune DialoGPT - Normal
13,1,1,the,15,89,4,B,"12,15,24,29,34,37,50,53,74,77,96,97,101","[[12, 15], [24, 29], [34, 37], [50, 53], [74, 77], [96, 97, 101]]",2879,"B,M",Finetune DialoGPT - Normal
12,2,1,yeah,5,107,1,B,"0,5,38,39,41,94,97,102,104,105,106,107","[[0, 5], [38, 39, 41], [94, 97], [102, 104, 105, 106, 107], [104, 105, 106, 107]]",2879,"B,M",Finetune DialoGPT - Normal
4,0,1,it,45,61,4,B,"40,45,96,101","[[40, 45], [96, 101]]",2879,"B,M",Finetune DialoGPT - Normal
3,1,1,would,97,5,1,B,"96,97,101","[[96, 97, 101]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,1,is,87,1,2,B,"86,87","[[86, 87]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,1,was,37,3,1,B,"34,37","[[34, 37]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,1,with,101,5,3,B,"96,101","[[96, 101]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,1,there's,51,1,2,B,"50,51","[[50, 51]]",2879,"B,M",Finetune DialoGPT - Normal
2,0,1,are,9,5,1,B,"4,9","[[4, 9]]",2879,"B,M",Finetune DialoGPT - Normal
3,1,2,yeah .,19,5,5,B,"14,18,19","[[14, 18, 19], [18, 19]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,2,"yeah ,",3,1,1,B,"2,3","[[2, 3]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,2,", yeah",3,1,1,B,"2,3","[[2, 3]]",2900,"B,M",Finetune DialoGPT - Normal
5,1,1,yeah,3,17,1,B,"2,3,14,18,19","[[2, 3], [14, 18, 19], [18, 19]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,29,1,2,B,"28,29","[[28, 29]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,1,they,11,3,1,B,"8,11","[[8, 11]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,1,help,33,1,2,B,"32,33","[[32, 33]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,1,in,31,3,2,B,"28,31","[[28, 31]]",2900,"B,M",Finetune DialoGPT - Normal
2,0,3,"but , uh",49,3,1,B,"46,49","[[46, 49]]",2921,"B,M",Finetune DialoGPT - Normal
8,0,2,", you",19,153,2,B,"16,19,96,101,128,133,164,169","[[16, 19], [96, 101], [128, 133], [164, 169]]",2921,"B,M",Finetune DialoGPT - Normal
8,0,2,"yeah ,",47,99,2,B,"46,47,56,61,112,117,140,145","[[46, 47], [56, 61], [112, 117], [140, 145]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,"well ,",89,5,4,B,"84,89","[[84, 89]]",2921,"B,M",Finetune DialoGPT - Normal
3,1,2,have a,109,5,2,B,"104,106,109","[[104, 106, 109]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,"right ,",183,5,2,B,"178,183","[[178, 183]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,", the",63,1,1,B,"62,63","[[62, 63]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,. i,171,3,1,B,"168,171","[[168, 171]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,and a,109,3,2,B,"106,109","[[106, 109]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,and the,63,5,1,B,"58,63","[[58, 63]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,they are,153,1,2,B,"152,153","[[152, 153]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,2,down and,63,5,1,B,"58,63","[[58, 63]]",2921,"B,M",Finetune DialoGPT - Normal
9,1,1,you,19,153,3,B,"16,19,96,101,128,130,133,164,169","[[16, 19], [96, 101], [128, 130, 133], [130, 133], [164, 169]]",2921,"B,M",Finetune DialoGPT - Normal
10,4,1,have,63,47,1,B,"62,63,65,94,97,102,104,106,107,109","[[62, 63, 65], [94, 97], [102, 104, 106, 107], [104, 106, 107, 109], [106, 107, 109]]",2921,"B,M",Finetune DialoGPT - Normal
6,0,1,that,25,167,2,B,"20,25,110,111,184,187","[[20, 25], [110, 111], [184, 187]]",2921,"B,M",Finetune DialoGPT - Normal
5,1,1,we,73,49,2,B,"70,73,75,114,119","[[70, 73, 75], [114, 119]]",2921,"B,M",Finetune DialoGPT - Normal
4,0,1,of,25,41,1,B,"22,25,58,63","[[22, 25], [58, 63]]",2921,"B,M",Finetune DialoGPT - Normal
6,0,1,it,61,113,1,B,"58,61,120,121,170,171","[[58, 61], [120, 121], [170, 171]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,it's,53,3,2,B,"50,53","[[50, 53]]",2921,"B,M",Finetune DialoGPT - Normal
6,0,1,well,89,29,4,B,"84,89,110,111,112,113","[[84, 89], [110, 111, 112, 113], [112, 113]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,not,53,1,2,B,"52,53","[[52, 53]]",2921,"B,M",Finetune DialoGPT - Normal
5,1,1,are,61,97,2,B,"58,61,152,153,155","[[58, 61], [152, 153, 155]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,don't,101,3,1,B,"98,101","[[98, 101]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,they're,61,3,1,B,"58,61","[[58, 61]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,what,61,3,2,B,"58,61","[[58, 61]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,more,137,1,3,B,"136,137","[[136, 137]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,up,63,5,2,B,"58,63","[[58, 63]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,our,97,3,3,B,"94,97","[[94, 97]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,four,109,3,3,B,"106,109","[[106, 109]]",2921,"B,M",Finetune DialoGPT - Normal
3,1,1,homes,63,5,2,B,"58,62,63","[[58, 62, 63]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,i'm,57,5,2,B,"52,57","[[52, 57]]",2921,"B,M",Finetune DialoGPT - Normal
2,0,1,some,169,5,2,B,"164,169","[[164, 169]]",2921,"B,M",Finetune DialoGPT - Normal
